x,theta,x_dot,theta_dot,force,label1,label2,label3,label4
1.29682,0.197091,0.780614,-0.332062,4.13654,0.780614,-0.332062,4.30948,-12.294
1.25536,0.0993443,-0.894681,-0.965762,-4.84359,-0.894681,-0.965762,-4.73748,7.48232
-0.0673331,-0.0079395,0.0476864,0.915507,0.843178,0.0476864,0.915507,0.835051,-1.51428
2.3362,-0.106516,0.509003,-0.934023,8.85979,0.509003,-0.934023,8.74157,-15.2982
0.868026,0.0798663,-0.701087,-0.197547,-5.04494,-0.701087,-0.197547,-4.9636,8.33025
0.530409,0.0907231,-0.137729,-0.688203,-1.02927,-0.137729,-0.688203,-0.937845,0.0904292
0.0264217,-0.106751,-0.917642,0.582321,8.47194,-0.917642,0.582321,8.35672,-14.5278
1.6285,0.0237973,0.952224,0.818772,-2.45054,0.952224,0.818772,-2.42627,4.3843
-2.07139,-0.0555449,0.767786,-0.453971,-0.686846,0.767786,-0.453971,-0.741567,2.57008
-0.209504,-0.00822576,0.350509,-0.404147,-9.83166,0.350509,-0.404147,-9.83973,19.8402
0.225327,-0.192314,0.673703,0.584002,0.29194,0.673703,0.584002,0.104257,3.54532
-1.01814,-0.026333,0.0200494,-0.592505,9.89272,0.0200494,-0.592505,9.86575,-19.2081
1.46495,0.133857,-0.784605,0.174137,-5.52562,-0.784605,0.174137,-5.38607,8.05735
-1.42051,-0.146612,-0.926102,0.0157642,4.56779,-0.926102,0.0157642,4.41658,-5.87216
1.25591,0.165595,-0.921523,-0.450319,-9.63061,-0.921523,-0.450319,-9.44378,15.395
-1.49276,-0.109147,0.0701875,0.773679,-8.49745,0.0701875,0.773679,-8.59673,19.2284
-2.07045,0.179533,0.191307,-0.0305048,-2.49664,0.191307,-0.0305048,-2.31688,1.05575
1.6291,0.0549169,-0.988633,0.214424,-5.0316,-0.988633,0.214424,-4.9762,8.86048
0.460729,-0.192874,-0.715733,-0.247677,0.687227,-0.715733,-0.247677,0.500249,2.77883
0.136856,-0.00811613,0.738691,-0.656774,-0.0737091,0.738691,-0.656774,-0.0818451,0.322922
0.984973,0.0712983,0.720969,-0.656891,2.44137,0.720969,-0.656891,2.51134,-6.4076
-0.332371,0.189322,-0.218237,-0.120823,-3.54543,-0.218237,-0.120823,-3.35211,2.89208
1.54183,-0.192826,-0.00834374,-0.711159,3.01816,-0.00834374,-0.711159,2.81846,-1.77261
-1.31202,0.13994,0.415291,-0.821039,-3.86665,0.415291,-0.821039,-3.71922,4.62905
-2.11954,-0.0473254,0.467506,0.519736,5.16708,0.467506,0.519736,5.11893,-9.29823
-0.0995696,-0.1223,0.0625951,-0.684174,4.88979,0.0625951,-0.684174,4.76106,-7.05745
-1.14235,-0.0476902,-0.0206335,-0.677947,3.48617,-0.0206335,-0.677947,3.43758,-5.93202
0.221846,0.142414,0.805252,-0.908836,-9.79115,0.805252,-0.908836,-9.62807,16.2765
2.09289,0.15971,-0.51731,-0.131617,-2.20352,-0.51731,-0.131617,-2.04419,0.916154
-2.01133,-0.0589017,0.286972,0.255622,-0.118863,0.286972,0.255622,-0.176643,1.50766
1.25941,-0.0822676,0.0157058,0.222418,7.63289,0.0157058,0.222418,7.54725,-13.4312
-1.71488,0.188521,0.120926,0.283973,-3.27437,0.120926,0.283973,-3.0822,2.37826
-1.45008,0.0445169,0.688965,0.658392,3.22527,0.688965,0.658392,3.2692,-7.40505
-0.0368474,0.108289,0.031709,-0.253192,-5.86107,0.031709,-0.253192,-5.74861,9.30939
-0.304921,0.0666891,0.646138,0.549509,4.45747,0.646138,0.549509,4.5217,-10.3308
1.02883,-0.0348108,-0.360749,-0.449632,3.92846,-0.360749,-0.449632,3.89352,-7.09946
1.40487,-0.0171594,-0.895485,0.920351,-6.82623,-0.895485,0.920351,-6.84358,14.0218
-1.657,0.18988,-0.570263,-0.748911,-2.85972,-0.570263,-0.748911,-2.66312,1.52741
-0.88812,0.166924,-0.821252,0.899483,-4.47028,-0.821252,0.899483,-4.29099,5.20284
1.13288,-0.0314619,-0.801219,0.215408,-7.52663,-0.801219,0.215408,-7.5568,15.7233
0.442762,0.105053,-0.141987,-0.122977,9.89561,-0.141987,-0.122977,9.98701,-21.9212
2.38441,-0.0049772,0.486241,-0.0654596,0.46399,0.486241,-0.0654596,0.459106,-0.820548
-0.729492,0.130559,0.215527,-0.329394,7.87679,0.215527,-0.329394,7.99058,-18.3995
-0.889823,0.0872567,-0.992155,0.26609,-2.91154,-0.992155,0.26609,-2.82392,3.91655
0.53619,0.0907086,-0.0138333,0.836986,9.72141,-0.0138333,0.836986,9.80504,-21.3067
2.25176,0.072819,0.456754,-0.414482,-4.79111,0.456754,-0.414482,-4.7168,7.98116
0.937857,0.0304029,-0.266938,-0.234434,6.93429,-0.266938,-0.234434,6.96354,-14.5171
-2.15425,0.0547219,-0.775468,0.7153,-2.16894,-0.775468,0.7153,-2.11334,3.14724
-2.04704,-0.0560871,-0.516443,-0.659157,5.45902,-0.516443,-0.659157,5.4012,-9.68555
1.09003,-0.183158,0.234239,-0.538646,-7.91061,0.234239,-0.538646,-8.0622,19.4282
0.803182,0.188297,-0.479675,-0.514125,3.95536,-0.479675,-0.514125,4.12376,-11.7743
-1.68571,-0.179498,-0.899641,0.862219,0.991445,-0.899641,0.862219,0.809898,1.9091
1.05975,-0.142563,-0.632486,-0.486179,3.03614,-0.632486,-0.486179,2.89066,-2.93505
-1.79315,0.19786,0.979444,-0.468495,-2.59233,0.979444,-0.468495,-2.39185,0.833652
-2.31048,0.0678004,-0.202094,0.301701,-0.218279,-0.202094,0.301701,-0.151592,-1.02674
-1.97478,-0.0458097,0.342877,0.332918,-1.41298,0.342877,0.332918,-1.45781,3.81103
-1.90635,-0.199457,0.856088,0.5989,2.24685,0.856088,0.5989,2.04475,-0.120956
2.37606,0.172821,0.881193,-0.421262,8.04389,0.881193,-0.421262,8.18739,-19.5048
2.26199,0.18822,-0.925236,-0.376513,1.84571,-0.925236,-0.376513,2.02027,-7.6403
0.132098,0.0677823,-0.00692067,0.897055,8.17481,-0.00692067,0.897055,8.24004,-17.7711
0.393377,0.0692784,-0.529953,-0.628841,1.25984,-0.529953,-0.628841,1.32832,-4.00842
2.38129,-0.0892738,0.44171,0.824965,-4.23835,0.44171,0.824965,-4.32506,10.3649
-2.22322,0.151785,0.205298,0.689482,-6.56492,0.205298,0.689482,-6.40007,9.68636
2.0589,0.199624,0.119816,-0.605226,-7.0197,0.119816,-0.605226,-6.79866,9.43664
-1.34692,0.0896799,-0.443423,0.0700406,-9.71211,-0.443423,0.0700406,-9.61686,17.3993
-1.06412,0.0881862,0.363345,0.583843,9.07898,0.363345,0.583843,9.15944,-19.9757
-1.76912,0.0697292,-0.635817,0.176475,-4.58428,-0.635817,0.176475,-4.5138,7.63868
0.816997,0.167621,-0.902791,0.819641,3.96894,-0.902791,0.819641,4.12444,-11.4066
-0.0996235,0.173362,-0.915449,0.466904,-6.89511,-0.915449,0.466904,-6.70659,9.82777
-1.49193,0.089933,-0.516723,-0.745339,0.186528,-0.516723,-0.745339,0.276549,-2.31297
-1.25708,-0.0775826,0.814264,0.938584,-1.13344,0.814264,0.938584,-1.21193,3.93722
2.1041,-0.0138807,0.0720706,-0.305189,-7.73335,0.0720706,-0.305189,-7.74688,15.7646
-1.31453,0.0838083,0.566785,-0.556472,-8.87841,0.566785,-0.556472,-8.78913,15.8742
0.493634,0.197822,0.153359,-0.205383,-9.8456,0.153359,-0.205383,-9.61899,15.0068
-0.788896,0.106825,0.96524,-0.224972,-0.0657625,0.96524,-0.224972,0.0384631,-2.1684
-1.06539,-0.172106,0.215306,-0.272487,6.69175,0.215306,-0.272487,6.50651,-9.46069
0.856673,-0.161974,0.0416121,-0.49969,0.801215,0.0416121,-0.49969,0.641402,1.89804
-1.28446,0.0351178,-0.620019,0.275781,-6.25274,-0.620019,0.275781,-6.21742,11.7383
0.582374,0.0733777,0.562922,0.864046,-7.65272,0.562922,0.864046,-7.57418,13.6692
-1.75472,0.147997,0.686555,-0.707964,0.880721,0.686555,-0.707964,1.02526,-4.92121
1.82083,-0.0969961,0.321668,0.0676719,-8.93508,0.321668,0.0676719,-9.0212,19.8577
0.0765316,0.100096,0.0246255,-0.788338,2.10925,0.0246255,-0.788338,2.20769,-6.35389
-0.358235,0.181287,-0.549358,-0.79719,0.211785,-0.549358,-0.79719,0.390217,-4.30505
-0.19724,0.155516,-0.713597,0.4443,5.07127,-0.713597,0.4443,5.21041,-13.334
1.33345,-0.0240337,0.651001,0.126546,-1.80979,0.651001,0.126546,-1.83327,4.13698
2.08637,-0.16005,-0.0366288,0.907201,-7.81249,-0.0366288,0.907201,-7.95319,18.8299
-2.23243,-0.185809,-0.0404664,0.28488,-8.4753,-0.0404664,0.28488,-8.62472,20.5772
1.31752,-0.138263,-0.463131,0.972141,-5.4256,-0.463131,0.972141,-5.55547,13.709
-0.266327,0.091794,0.639923,0.218897,-5.54986,0.639923,0.218897,-5.45551,9.06661
-0.87943,0.0757429,0.401378,-0.309022,-7.2469,0.401378,-0.309022,-7.16841,12.8111
-0.414457,-0.0441934,0.267442,-0.994101,3.94221,0.267442,-0.994101,3.89597,-6.91753
-1.48866,0.182573,0.732693,-0.547565,6.53523,0.732693,-0.547565,6.69104,-16.7219
1.38367,0.039795,-0.646169,0.81418,3.54418,-0.646169,0.81418,3.58393,-7.94276
-0.72856,-0.168677,0.425214,-0.684102,0.564184,0.425214,-0.684102,0.396787,2.51145
-1.56537,0.0682825,-0.76155,-0.766642,-9.47182,-0.76155,-0.766642,-9.39867,17.4149
-1.68989,0.114721,0.461875,-0.137279,-2.87429,0.461875,-0.137279,-2.75901,3.23584
0.329747,0.121111,-0.580141,-0.889952,1.7237,-0.580141,-0.889952,1.84344,-6.03027
-0.136409,-0.186612,0.274524,0.510765,7.78924,0.274524,0.510765,7.58188,-11.2604
-1.65477,-0.0543944,-0.432612,-0.411278,-5.12873,-0.432612,-0.411278,-5.18092,11.4132
-2.06888,-0.0736911,-0.646488,0.633955,-4.29046,-0.646488,0.633955,-4.36161,10.144
0.634896,-0.0974027,0.935648,-0.297547,-5.64222,0.935648,-0.297547,-5.73218,13.318
-1.81651,0.176788,-0.200455,0.232409,-0.640727,-0.200455,0.232409,-0.468963,-2.52724
2.07323,-0.176796,-0.689367,0.881447,0.0192783,-0.689367,0.881447,-0.156914,3.75962
2.22897,-0.194171,0.745175,0.402131,-8.62581,0.745175,0.402131,-8.78041,21.0165
-1.24915,0.0549019,-0.91734,0.969868,-6.93502,-0.91734,0.969868,-6.87662,12.6559
1.18889,0.165586,0.46529,0.193349,-4.51575,0.46529,0.193349,-4.34415,5.3355
1.92569,0.15051,-0.655873,0.923989,-2.75069,-0.655873,0.923989,-2.59303,2.18557
1.5277,0.0334421,-0.840188,-0.45734,0.501287,-0.840188,-0.45734,0.534359,-1.72413
-0.903404,0.0720934,-0.490628,0.409659,2.42822,-0.490628,0.409659,2.49801,-6.39628
-1.47096,0.198262,-0.265354,-0.248404,3.00613,-0.265354,-0.248404,3.18382,-10.1074
0.10625,-0.114345,-0.787034,-0.343638,-6.65519,-0.787034,-0.343638,-6.75827,15.6668
-0.429277,-0.0932128,-0.0141451,-0.287943,-0.261439,-0.0141451,-0.287943,-0.352433,2.52799
1.3098,-0.0338557,-0.60026,0.634853,-1.57562,-0.60026,0.634853,-1.6093,3.88089
-1.83131,0.0877978,0.722571,-0.829247,-8.98875,0.722571,-0.829247,-8.89321,15.9975
2.29219,0.119606,0.544167,-0.248496,-6.17678,0.544167,-0.248496,-6.05158,9.67562
2.39462,-0.0166545,-0.751398,-0.417106,-1.87699,-0.751398,-0.417106,-1.89341,4.11305
1.09073,0.0817665,-0.957564,0.168916,-3.19991,-0.957564,0.168916,-3.11786,4.61242
1.13173,-0.104827,0.0305052,-0.0431018,5.76925,0.0305052,-0.0431018,5.66096,-9.20682
2.17793,0.0109195,-0.548156,-0.739052,-3.22342,-0.548156,-0.739052,-3.21237,6.21012
-2.1831,0.00490728,0.101235,-0.023393,-6.38427,0.101235,-0.023393,-6.37945,12.6625
-0.42727,0.069906,0.930506,-0.708283,-8.37977,0.930506,-0.708283,-8.30561,15.2002
-0.423993,-0.126739,-0.102608,0.256393,-5.57248,-0.102608,0.256393,-5.68681,13.7624
0.687462,0.104782,-0.276391,-0.380789,2.59741,-0.276391,-0.380789,2.69726,-7.41699
1.89774,-0.047218,0.240471,0.567788,-8.48193,0.240471,0.567788,-8.52704,17.9611
0.647589,-0.0061999,-0.790424,0.271689,9.92615,-0.790424,0.271689,9.92,-19.718
-0.367312,-0.154265,-0.413384,-0.262112,-2.36912,-0.413384,-0.262112,-2.51266,7.98033
1.5819,-0.16349,0.828136,-0.842181,-7.33693,0.828136,-0.842181,-7.48043,17.9548
-1.24513,0.121297,0.775312,-0.797713,1.70189,0.775312,-0.797713,1.82091,-5.98907
1.78986,0.0955207,-0.658543,0.538915,-5.71384,-0.658543,0.538915,-5.61422,9.30598
-0.739811,0.0259501,-0.612098,0.887375,0.835006,-0.612098,0.887375,0.861415,-2.23133
0.415436,0.0443982,0.471617,-0.672967,-8.83039,0.471617,-0.672967,-8.78415,16.6802
1.36184,-0.0251493,-0.875993,-0.793074,0.180502,-0.875993,-0.793074,0.15504,0.183395
2.22231,0.046316,0.59095,-0.888147,-9.02087,0.59095,-0.888147,-8.97175,17.0159
0.0375775,0.0484971,0.413848,0.0602543,4.52413,0.413848,0.0602543,4.57056,-10.0815
0.276126,-0.0237808,0.295573,-0.328152,-2.27312,0.295573,-0.328152,-2.29644,5.05812
-0.578115,0.112514,-0.35064,0.890249,-3.06942,-0.35064,0.890249,-2.95181,3.66341
1.76176,-0.112148,-0.162305,-0.171414,-7.7047,-0.162305,-0.171414,-7.80419,17.7061
-2.19769,-0.00691613,-0.901507,-0.0191532,9.40222,-0.901507,-0.0191532,9.39539,-18.6546
-1.4859,0.107653,0.174885,-0.38697,0.822578,0.174885,-0.38697,0.927105,-3.95155
-0.95794,0.0753754,0.959234,0.154247,-7.04862,0.959234,0.154247,-6.97092,12.4248
2.36687,0.172309,0.250903,-0.58892,-9.44774,0.250903,-0.58892,-9.25186,14.8657
-2.17408,0.126741,0.402768,0.971839,4.97588,0.402768,0.971839,5.09671,-12.5917
0.77763,-0.196116,-0.726027,-0.951742,-0.875892,-0.726027,-0.951742,-1.06816,5.91854
-1.77905,-0.156861,-0.834177,-0.0884707,-6.62216,-0.834177,-0.0884707,-6.7571,16.4133
1.40825,-0.188675,0.570553,0.807123,-1.03912,0.570553,0.807123,-1.22166,6.07983
1.20712,-0.0370874,0.674775,0.489409,8.07596,0.674775,0.489409,8.03806,-15.3376
1.23313,0.177733,0.225135,0.483981,2.59303,0.225135,0.483981,2.75719,-8.8963
-2.10144,-0.0540875,-0.165913,0.688877,-4.94638,-0.165913,0.688877,-4.99916,11.0444
-2.27469,-0.10483,-0.345333,-0.844863,-5.65176,-0.345333,-0.844863,-5.75129,13.4924
1.80101,0.0808481,-0.666688,0.500756,-1.35534,-0.666688,0.500756,-1.27453,0.956229
-1.2749,0.192749,0.0865673,0.0394062,-2.42834,0.0865673,0.0394062,-2.23568,0.630194
-0.218564,0.0828468,0.95595,-0.0240981,-0.340102,0.95595,-0.0240981,-0.25902,-1.10733
0.421309,-0.126921,-0.763503,0.338869,6.77755,-0.763503,0.338869,6.643,-10.6956
-1.2456,0.0806477,0.298637,0.117291,-9.78532,0.298637,0.117291,-9.7002,17.7568
-1.51146,-0.0342886,-0.0458434,0.490538,7.54655,-0.0458434,0.490538,7.51165,-14.3419
1.70929,-0.0988705,0.465308,-0.797929,-7.59782,0.465308,-0.797929,-7.68983,17.2412
0.326191,0.120765,-0.0945954,0.83104,9.39085,-0.0945954,0.83104,9.49855,-21.2224
-0.465226,0.0638849,0.468749,0.592279,-3.27782,0.468749,0.592279,-3.21289,5.16011
0.0870929,0.0287347,0.285127,-0.0910693,2.40673,0.285127,-0.0910693,2.43472,-5.43112
-0.161993,0.069089,0.107988,0.817097,-7.61556,0.107988,0.817097,-7.5421,13.6938
-1.34691,0.133091,-0.154856,0.941849,9.48555,-0.154856,0.941849,9.60355,-21.6408
-0.411021,0.0760349,0.61103,0.731046,8.63358,0.61103,0.731046,8.70489,-18.8498
-0.0571287,-0.0568011,-0.601324,-0.139274,0.871932,-0.601324,-0.139274,0.816012,-0.515555
2.17285,0.156366,0.292026,-0.788573,0.0935313,0.292026,-0.788573,0.248677,-3.5467
0.533378,-0.0736999,0.653537,-0.031534,1.77853,0.653537,-0.031534,1.70557,-1.95719
-2.02441,-0.0600402,-0.0990678,0.0395965,-4.43237,-0.0990678,0.0395965,-4.48952,10.1401
0.212641,0.178183,-0.64716,0.138486,-5.02852,-0.64716,0.138486,-4.84202,6.05323
0.275368,0.0660796,0.400986,0.500116,5.40896,0.400986,0.500116,5.47203,-12.2157
-1.53012,0.00412999,0.976811,0.680811,6.7405,0.976811,0.680811,6.74464,-13.5702
-1.76662,0.130584,-0.531173,-0.942339,8.1666,-0.531173,-0.942339,8.28498,-18.9837
0.904602,-0.0281177,-0.874355,0.94908,-0.332298,-0.874355,0.94908,-0.361105,1.27352
0.501276,-0.143064,0.887579,-0.449366,-6.66486,0.887579,-0.449366,-6.79094,16.2405
-1.85541,-0.0447832,0.246417,0.575618,7.28974,0.246417,0.575618,7.24367,-13.5945
0.278208,-0.0257214,0.359942,0.378339,8.9164,0.359942,0.378339,8.89041,-17.2703
-1.7862,0.161527,-0.987391,0.418272,-3.27311,-0.987391,0.418272,-3.10795,2.97958
1.93067,-0.0154905,0.0086659,-0.0963564,3.49424,0.0086659,-0.0963564,3.47896,-6.65317
2.31029,0.134748,0.380554,0.278624,1.44441,0.380554,0.278624,1.57269,-5.75264
0.308523,-0.105349,0.792765,-0.281567,2.17316,0.792765,-0.281567,2.06787,-2.0497
-0.679106,-0.15714,0.580651,0.911866,-4.08424,0.580651,0.911866,-4.23201,11.4302
-2.04575,-0.135215,-0.402069,0.681017,5.25662,-0.402069,0.681017,5.11317,-7.48815
-0.759006,0.0688238,0.330559,0.971974,6.44453,0.330559,0.971974,6.512,-14.3424
1.69628,-0.115429,0.212474,-0.95236,-5.50323,0.212474,-0.95236,-5.61324,13.4115
0.216821,-0.187207,-0.0683001,-0.233752,-3.68477,-0.0683001,-0.233752,-3.85132,11.2197
1.76099,0.130869,0.379183,-0.0333111,1.43394,0.379183,-0.0333111,1.55821,-5.65011
0.509738,-0.0557334,0.987941,-0.038673,-9.81347,0.987941,-0.038673,-9.86497,20.7922
-2.27477,-0.146556,-0.372938,0.325937,-3.5483,-0.372938,0.325937,-3.68294,10.1521
0.870911,-0.0996066,-0.608826,0.513278,4.09066,-0.608826,0.513278,3.98834,-5.98608
1.75562,0.0673404,0.601905,0.139796,-9.62813,0.601905,0.139796,-9.55787,17.7522
-1.8923,0.0645001,-0.575976,0.383384,-8.27745,-0.575976,0.383384,-8.21047,15.1222
-0.6619,-0.159435,-0.615898,0.0152567,4.5493,-0.615898,0.0152567,4.38447,-5.54286
2.19531,0.114528,-0.697271,-0.607928,4.49016,-0.697271,-0.607928,4.59764,-11.3772
-1.01818,-0.0370235,0.808761,-0.556876,-1.13515,0.808761,-0.556876,-1.17185,3.06833
1.72724,-0.0175477,0.239776,-0.202127,-7.03686,0.239776,-0.202127,-7.05389,14.4499
-1.62338,0.194592,0.948534,0.669163,1.43138,0.948534,0.669163,1.61578,-6.96441
0.784936,0.111131,0.142848,-0.486048,-2.94675,0.142848,-0.486048,-2.83383,3.45678
-0.026141,0.00419502,-0.407609,-0.244216,3.49633,-0.407609,-0.244216,3.50045,-7.08315
-0.937846,0.092765,0.563906,-0.612381,-2.5764,0.563906,-0.612381,-2.48205,3.12532
-1.50624,-0.0462586,0.744304,0.999492,7.17581,0.744304,0.999492,7.12666,-13.3308
-0.201586,0.106433,-0.185959,0.16947,7.29748,-0.185959,0.16947,7.39292,-16.7864
0.557287,-0.0115969,-0.980271,-0.237631,-1.93669,-0.980271,-0.237631,-1.94808,4.12342
0.357582,-0.180624,-0.991378,0.358283,7.53643,-0.991378,0.358283,7.33824,-10.9131
-1.05141,0.056691,0.111238,-0.706559,4.82234,0.111238,-0.706559,4.87768,-10.8514
-1.74213,-0.166875,0.920981,-0.185165,-0.582018,0.920981,-0.185165,-0.740941,4.72021
1.58179,-0.0693592,0.259086,-0.033835,5.65772,0.259086,-0.033835,5.58721,-9.78781
2.02359,-0.013981,0.0123693,-0.777916,0.156885,0.0123693,-0.777916,0.142746,-0.0111649
-1.20462,0.141681,0.0527237,-0.950835,7.60351,0.0527237,-0.950835,7.73161,-18.0788
-1.26722,-0.000316447,-0.511129,0.121269,-6.82377,-0.511129,0.121269,-6.82408,13.6544
1.3403,0.0947445,0.899501,0.648911,-2.92871,0.899501,0.648911,-2.83179,3.78207
-1.60084,0.138003,-0.436531,0.97277,-5.27275,-0.436531,0.97277,-5.12288,7.44932
-1.67969,-0.107198,-0.482507,0.689327,2.01687,-0.482507,0.689327,1.90778,-1.69447
-2.34413,-0.0964868,0.0246538,-0.815392,4.39716,0.0246538,-0.815392,4.2959,-6.66171
-2.36603,-0.0723347,0.744114,0.978072,-6.1312,0.744114,0.978072,-6.20213,13.7898
1.4462,-0.0331019,0.753996,-0.490907,5.08842,0.753996,-0.490907,5.05502,-9.45516
-0.210074,0.191846,-0.0858275,-0.712771,2.10503,-0.0858275,-0.712771,2.28518,-8.22748
-1.84439,0.106866,-0.916699,0.764949,8.30588,-0.916699,0.764949,8.40348,-18.8038
-1.11672,0.151131,0.112157,0.235037,-8.85162,0.112157,0.235037,-8.6855,14.2191
0.355047,-0.0695563,0.690001,-0.77607,-6.45224,0.690001,-0.77607,-6.5192,14.3705
0.489516,-0.0516656,-0.207855,-0.656172,4.32314,-0.207855,-0.656172,4.2703,-7.51597
-2.36837,0.154184,-0.192248,0.930759,5.88985,-0.192248,0.930759,6.03114,-14.9323
2.0643,-0.199711,0.72119,0.872385,-5.43814,0.72119,0.872385,-5.61434,14.8978
0.678888,0.0472137,0.724706,0.997078,-2.13291,0.724706,0.997078,-2.08385,3.23707
-1.82992,-0.0144193,-0.290374,-0.195901,-0.0680152,-0.290374,-0.195901,-0.0821845,0.447248
0.279257,0.0302714,0.903393,0.220863,1.43467,0.903393,0.220863,1.46428,-3.52106
0.815268,-0.199929,-0.0189593,0.937558,-0.471601,-0.0189593,0.937558,-0.668638,5.20717
-0.159372,-0.0348521,0.374003,-0.393384,-5.48516,0.374003,-0.393384,-5.51892,11.7148
2.11368,-0.0824634,-0.945367,-0.805411,2.21423,-0.945367,-0.805411,2.12958,-2.62859
1.65875,0.19968,0.604706,-0.276158,4.57649,0.604706,-0.276158,4.74928,-13.2016
-1.77807,0.101985,-0.160602,-0.534233,-6.75113,-0.160602,-0.534233,-6.64344,11.2204
1.14719,0.197377,0.424614,-0.250551,1.57977,0.424614,-0.250551,1.76225,-7.30351
-0.454336,0.151244,-0.724325,-0.0103557,-3.12888,-0.724325,-0.0103557,-2.97601,2.92796
-0.510286,0.0783611,0.218432,-0.140816,8.13553,0.218432,-0.140816,8.20714,-17.8998
1.93274,0.111415,-0.101172,-0.0403138,3.1682,-0.101172,-0.0403138,3.27256,-8.686
1.66882,-0.115881,0.561466,0.135763,-6.28136,0.561466,0.135763,-6.3856,14.954
2.27465,-0.058382,-0.362924,0.642849,8.7047,-0.362924,0.642849,8.64341,-16.1126
-0.475862,-0.107993,0.810486,-0.633819,-6.30686,0.810486,-0.633819,-6.40671,14.8535
-0.953462,0.0626076,0.174168,0.321777,-0.756047,0.174168,0.321777,-0.694194,0.158109
1.56244,-0.108256,-0.787982,0.676702,0.834502,-0.787982,0.676702,0.725809,0.676717
-0.577537,0.175373,-0.3361,0.301072,9.70881,-0.3361,0.301072,9.84816,-22.8174
-0.356636,0.0354035,0.643199,0.200141,9.70058,0.643199,0.200141,9.73413,-20.1505
-1.00416,0.0896258,-0.358553,0.872812,6.7834,-0.358553,0.872812,6.86876,-15.4385
-0.82002,0.109489,0.805221,-0.649119,-6.80197,0.805221,-0.649119,-6.68513,11.1463
1.20634,0.18258,-0.226502,-0.228012,-7.11544,-0.226502,-0.228012,-6.917,10.0417
-1.60072,0.175671,0.609623,-0.761344,9.69928,0.609623,-0.761344,9.84309,-22.8122
-0.148467,-0.167969,0.492484,-0.713073,-0.0141157,0.492484,-0.713073,-0.17956,3.63415
0.895932,-0.195098,-0.441422,-0.401208,3.12732,-0.441422,-0.401208,2.92818,-1.94166
2.1964,0.00337389,-0.181279,-0.424065,5.74035,-0.181279,-0.424065,5.74368,-11.5535
-1.54183,-0.154189,0.0959749,-0.811159,-3.09795,0.0959749,-0.811159,-3.24422,9.42469
1.38218,-0.0859834,-0.934626,-0.364909,-0.360426,-0.934626,-0.364909,-0.444605,2.57084
-0.500011,-0.0895094,-0.562025,-0.639944,-0.437004,-0.562025,-0.639944,-0.525755,2.80113
0.13806,0.150452,-0.320927,0.505556,2.39518,-0.320927,0.505556,2.53677,-7.95698
1.63319,-0.155349,0.0670212,-0.586997,-9.75624,0.0670212,-0.586997,-9.8852,22.568
0.39733,0.19344,0.375317,0.238844,-2.37892,0.375317,0.238844,-2.18523,0.517281
0.717366,-0.0314043,0.345817,0.341296,8.23571,0.345817,0.341296,8.20393,-15.7837
1.77949,0.16014,-0.856504,0.987032,4.61633,-0.856504,0.987032,4.7664,-12.5394
1.30336,0.0893631,0.125169,-0.598636,-3.35351,0.125169,-0.598636,-3.26212,4.74723
1.72827,-0.0746462,-0.395404,0.24853,-6.13348,-0.395404,0.24853,-6.20322,13.8351
1.02287,-0.175315,-0.771959,0.412274,-0.732297,-0.771959,0.412274,-0.899525,5.19357
-1.11472,0.0754513,0.683494,0.666359,-2.34879,0.683494,0.666359,-2.27209,3.0523
-0.625669,0.0627974,-0.438678,0.509612,-7.13108,-0.438678,0.509612,-7.06604,12.8729
1.51858,-0.0123619,0.845302,0.228952,-9.81665,0.845302,0.228952,-9.82866,19.8984
0.496656,0.0990532,-0.525267,-0.338088,0.298848,-0.525267,-0.338088,0.395563,-2.7275
-0.388482,-0.140461,0.173945,0.480867,5.77607,0.173945,0.480867,5.62743,-8.39722
0.248906,-0.103571,-0.901355,0.14652,-1.08935,-0.901355,0.14652,-1.18907,4.39384
2.22614,0.194734,0.544261,0.701972,4.77932,0.544261,0.701972,4.95179,-13.513
0.244418,-0.0382881,-0.894417,0.896074,-9.26961,-0.894417,0.896074,-9.30731,19.352
1.49986,-0.153202,-0.684126,0.524468,1.97578,-0.684126,0.524468,1.82149,-0.606222
2.27524,-0.154307,0.930829,-0.900159,-9.35591,0.930829,-0.900159,-9.48871,21.7674
0.800347,0.162976,0.9775,-0.766081,-2.52084,0.9775,-0.766081,-2.35282,1.45984
1.34945,0.0964187,0.591191,0.806979,9.43143,0.591191,0.806979,9.51975,-20.8399
-1.12098,0.170335,0.372527,-0.146651,1.95343,0.372527,-0.146651,2.11143,-7.48758
-2.26235,0.0782025,0.516633,0.679828,-2.88459,0.516633,0.679828,-2.80467,4.05943
-0.0161863,0.137717,0.196617,-0.0409951,9.10024,0.196617,-0.0409951,9.21628,-20.9515
-0.2052,-0.09037,-0.627998,-0.274432,1.81288,-0.627998,-0.274432,1.72297,-1.66123
0.782461,-0.118084,-0.628219,-0.667787,-1.51461,-0.628219,-0.667787,-1.62974,5.54822
-1.40055,0.0906858,0.762401,0.430637,-5.54572,0.762401,0.430637,-5.45193,9.08224
-0.771349,-0.0424376,0.987617,0.399295,-3.91241,0.987617,0.399295,-3.95361,8.73249
0.336533,-0.106899,-0.908592,0.0923092,5.63749,-0.908592,0.0923092,5.52708,-8.89771
